ID,Behaviour_ID,Behaviour_Result,Behaviour_Start_Time
R0000771R,7710015,twAZTlqZzm,25/1/2012 12:48
R0000771R,7710016,dsooXEzsQM,27/1/2012 16:51
R0000771R,7710021,IiYjGADaKv,1/1/2012 0:00
R0000771R,7710022,TwFjfOtGDN,3/1/2012 8:39
R0000771R,7710031,aZVQZLWZNv,1/1/2012 0:00
R0000771R,7710032,ouDKfShMvU,2/1/2012 3:34
R0000771R,7710041,UOWiRqlICJ,1/1/2012 0:00
R0000771R,7710042,CoUIQxtzkq,1/1/2012 2:47
R0000771R,7710043,GVEPDERisC,1/1/2012 8:29
R0000771R,7710044,Hk nPDGoCF,1/1/2012 11:04
R0000771R,7710045,etcuHCGuvv,1/1/2012 11:33
E0000772U,7720011,rOaSdqcYSt,1/1/2012 0:00
E0000772U,7720012,iSjYOrjQTl,1/1/2012 21:44
E0000772U,7720021,usUvjANspB,1/1/2012 0:00
E0000772U,7720022,vgACZRxSOk,14/1/2012 15:09
C0000773N,7730011,agQGhywFQC,1/1/2012 0:00
C0000773N,7730012,qAgZpvwHjj,5/1/2012 9:29
C0000773N,7730013,NsukKhHNwl,5/1/2012 22:14
C0000773N,7730014,nKcpYOKpqN,7/1/2012 7:28
C0000773N,7730021,cHxGjuRnWx,1/1/2012 0:00
C0000773N,7730022,xNxZDZInTk,1/1/2012 8:59
C0000773N,7730023,ciwQOJTmCT,1/1/2012 14:21
Q0000774W,7740011,iVcVvAOvij,1/1/2012 0:00
Q0000774W,7740012,gZEbtfQopy,1/1/2012 21:56
Q0000774W,7740013,gKQbVejJcD,6/1/2012 8:18
Q0000774W,7740021,HCXxkbGkOi,1/1/2012 0:00
Q0000774W,7740022,wqqWNKqepW,2/1/2012 8:09
Q0000774W,7740023,dHKSHXLQHy,2/1/2012 10:53
Q0000774W,7740024,JUIYAkJeQR,4/1/2012 12:41
D0000775H,7750011,wCpdsIQObL,1/1/2012 0:00
D0000775H,7750012,xIiIQQtEKk,1/1/2012 0:15
D0000775H,7750013,feLOHCATAV,1/1/2012 12:55
D0000775H,7750014,jneI DFkkb,2/1/2012 6:56
D0000775H,7750021,aGIGYHDpXy,1/1/2012 0:00
D0000775H,7750022,zRiXZRZUxV,1/1/2012 21:21
D0000775H,7750023,YBIsvaitmW,1/1/2012 21:24
D0000775H,7750024,KaKRLUMwwp,2/1/2012 11:16
D0000775H,7750025,elRIFUacwf,3/1/2012 17:42
D0000775H,7750026,gFBZcmoLfq,5/1/2012 7:19
T0000776F,7760011,fkKDROgIMC,1/1/2012 0:00
T0000776F,7760012,nfYBrbsyGp,1/1/2012 19:33
T0000776F,7760013,fuEjCiUlSV,3/1/2012 19:52
T0000776F,7760021,BYrJxxIUER,1/1/2012 0:00
T0000776F,7760022,kJPPkAtxvF,1/1/2012 20:04
T0000776F,7760023,pZ VcXYqmL,6/1/2012 2:28
T0000776F,7760024,bTWcMJxSpT,6/1/2012 9:53
T0000776F,7760025,kePhBDOMmd,12/1/2012 6:58
T0000776F,7760031,JsiYoPgOoR,1/1/2012 0:00
T0000776F,7760032,gbJpCpzVMe,1/1/2012 3:07
T0000776F,7760033,LqCkGCtST ,1/1/2012 7:32
T0000776F,7760034,sr ETMErFU,1/1/2012 10:17
T0000776F,7760035,tLotBROxav,1/1/2012 11:56
T0000776F,7760036,CEvNVCcAdk,1/1/2012 14:22
S0000777Y,7770011,RXEXmfbXee,1/1/2012 0:00
S0000777Y,7770012,kzMARAsPzv,5/1/2012 10:44
S0000777Y,7770013,f MnbjOYHd,5/1/2012 11:02
S0000777Y,7770014,VmViqkqRof,6/1/2012 8:18
U0000778C,7780011,OwcvimYdFY,1/1/2012 0:00
U0000778C,7780012,LwPsKnuoxQ,1/1/2012 13:01
U0000778C,7780013,ptamFJLjkw,10/1/2012 8:29
U0000778C,7780014,AylGpnueFh,12/1/2012 8:24
U0000778C,7780021,ZVXvHuZhJI,1/1/2012 0:00
U0000778C,7780022,NIcvdkZqOr,1/1/2012 1:33
U0000778C,7780023,rktrRrkLqp,1/1/2012 1:58
U0000778C,7780024,NFvfjTweAf,1/1/2012 8:28
U0000778C,7780031,RfXZMixhAd,1/1/2012 0:00
U0000778C,7780032,KbVwepqtOz,1/1/2012 9:36
U0000778C,7780033,LtjJZj  Vu,2/1/2012 0:12
U0000778C,7780034,quGmKnFvvz,10/1/2012 16:03
U0000778C,7780035,HMPKsShUz ,11/1/2012 7:04
U0000778C,7780041,XmZRSqJGAD,1/1/2012 0:00
U0000778C,7780042,vJClIUBwGo,2/1/2012 12:21
U0000778C,7780043,akIdiktuuy,19/1/2012 20:38
U0000778C,7780044,q QBqEQncv,20/1/2012 9:37
M0000779T,7790011,GIAMbmezio,1/1/2012 0:00
M0000779T,7790012,jjAksrQFQo,1/1/2012 21:33
M0000779T,7790013,Umf Bi zZf,2/1/2012 18:31
M0000779T,7790014,BKudThqKKy,2/1/2012 19:30
M0000779T,7790015,go XBHyadw,3/1/2012 13:15
M0000779T,7790021,OfNDUbPPbX,1/1/2012 0:00
M0000779T,7790022,RXrkgspCoK,1/1/2012 7:05
M0000779T,7790023,TRaVfQM zj,1/1/2012 9:30
M0000779T,7790024,t WvkIBRQk,2/1/2012 4:30
M0000779T,7790025,dqaKfGFblS,2/1/2012 11:28
M0000779T,7790026,ajAnXxyqBQ,2/1/2012 19:30
M0000779T,7790027,iRmLRiqTIx,3/1/2012 1:37
M0000779T,7790031,xAxHfpn oN,1/1/2012 0:00
M0000779T,7790032,D HpxWJMIs,1/1/2012 6:18
M0000779T,7790033,wHShF ZvXq,1/1/2012 8:58
M0000779T,7790041,oHakkMVBth,1/1/2012 0:00
M0000779T,7790042,KULYRUVStQ,1/1/2012 7:54
M0000779T,7790043,QpRojenitR,1/1/2012 10:26
M0000779T,7790044,PMkezLIOhz,4/1/2012 6:01
M0000779T,7790045,jQhNpBfwlo,4/1/2012 21:31
M0000779T,7790046,yUkfxWeJIt,5/1/2012 12:48
X0000780E,7800011,VUHiZhSErv,1/1/2012 0:00
X0000780E,7800012,tYlbdTPOrp,1/1/2012 3:05
X0000780E,7800013, UYZGVrcWI,6/1/2012 5:26
X0000780E,7800014,VIyqZirMGu,6/1/2012 18:53
X0000780E,7800015,RVWzluPsRE,7/1/2012 0:57
S0000781U,7810011,MSgsgTkYfG,1/1/2012 0:00
S0000781U,7810012,TrN Uxycej,12/1/2012 0:37
S0000781U,7810013,VpOuCeMkoj,18/1/2012 18:43
S0000781U,7810021,qQlBGgeVNl,1/1/2012 0:00
S0000781U,7810022,fcvOAqyCFy,6/1/2012 4:32
S0000781U,7810023,kiCnnUYrfR,6/1/2012 7:29
S0000781U,7810024,GJmXDAgqLj,9/1/2012 5:03
S0000781U,7810025,JXboRQGJgB,12/1/2012 21:06
S0000781U,7810031,juncFFpSLx,1/1/2012 0:00
S0000781U,7810032,JGJJtOq Ox,3/1/2012 19:53
S0000781U,7810033,ihtRmHKSCn,4/1/2012 19:05
S0000781U,7810034,dKqkTPqvcD,5/1/2012 15:41
S0000781U,7810035,dPkOKdjQbp,5/1/2012 17:56
S0000781U,7810041,YPUGGtnnAx,1/1/2012 0:00
S0000781U,7810042,WxsxmGGMyH,1/1/2012 0:42
S0000781U,7810043,wHItrwZgPR,1/1/2012 0:44
S0000781U,7810044,CwPlepNwbt,1/1/2012 1:14
S0000781U,7810045,iczGKfdVfP,1/1/2012 1:55
F0000782N,7820011,swjtXOmNU ,1/1/2012 0:00
F0000782N,7820012, xvDuAEhSo,11/1/2012 21:29
F0000782N,7820013,rKVHiNFGxh,12/1/2012 0:51
F0000782N,7820014,kXnzBwpeZz,17/1/2012 18:48
F0000782N,7820021,IBdgQlOhcs,1/1/2012 0:00
F0000782N,7820022,psBIOFdYeI,3/1/2012 13:38
U0000783T,7830011,OU RSobsGU,1/1/2012 0:00
U0000783T,7830012,ArvSKNeidb,17/1/2012 2:38
U0000783T,7830013,ITXuuWxyoY,2/2/2012 4:34
U0000783T,7830021,KnQGVxYKcK,1/1/2012 0:00
U0000783T,7830022,AImdxCHjlr,4/1/2012 4:00
U0000783T,7830023,DHRruzGkhQ,4/1/2012 5:03
U0000783T,7830031,IiEiQyPkFa,1/1/2012 0:00
U0000783T,7830032,UPPQwNHwYY,2/1/2012 7:36
U0000783T,7830033,wqwmclehEo,7/1/2012 7:31
U0000783T,7830034,AtHhVypw f,7/1/2012 13:53
U0000783T,7830035,SJvoFxkIVa,8/1/2012 4:49
U0000783T,7830041,ObMIMfqYTL,1/1/2012 0:00
U0000783T,7830042,VbUn rFlpM,2/1/2012 20:08
U0000783T,7830043,pnoIK lfak,10/1/2012 13:56
T0000784Z,7840011,MEoiBcHyLl,1/1/2012 0:00
T0000784Z,7840012,zMTqNeGSOw,1/1/2012 6:32
T0000784Z,7840013,AGrXyfW nV,1/1/2012 14:22
T0000784Z,7840014,zTondQtAeZ,2/1/2012 7:13
T0000784Z,7840015,NdRBNIBOhZ,4/1/2012 17:20
T0000784Z,7840016,rGQAJgzyac,5/1/2012 4:44
T0000784Z,7840017,qQmoyWyFmB,6/1/2012 10:03
T0000784Z,7840021,FHeZcDJhrb,1/1/2012 0:00
T0000784Z,7840022,robT KiJhX,5/1/2012 6:43
T0000784Z,7840023,lYEOilDxSn,6/1/2012 7:01
T0000784Z,7840024,iiBCN JdaK,14/1/2012 20:09
T0000784Z,7840025,oEUOnZLGNS,15/1/2012 19:18
G0000785M,7850011,yOpnxHOKAs,1/1/2012 0:00
G0000785M,7850012,zgYwLysrti,1/1/2012 5:56
G0000785M,7850013,RERqX ILoZ,2/1/2012 10:58
G0000785M,7850014,raiSg vfbC,5/1/2012 5:00
G0000785M,7850021,BGTNzCOFBz,1/1/2012 0:00
G0000785M,7850022,ZZMNXnkJNU,1/1/2012 6:49
G0000785M,7850023,BcYoLkOnfP,2/1/2012 14:00
G0000785M,7850024,vaYtJmGjHR,4/1/2012 6:36
V0000786Z,7860011,wEiICYTvIX,1/1/2012 0:00
V0000786Z,7860012,ucJoCeIIJr,1/1/2012 23:38
V0000786Z,7860013,apOcJwVmEY,4/1/2012 17:15
I0000787Q,7870011,gGNiypaTHE,1/1/2012 0:00
I0000787Q,7870012,gfi zqCnhQ,1/1/2012 3:34
I0000787Q,7870013,grWCQ btWf,2/1/2012 14:21
I0000787Q,7870014,E DDDh HlH,3/1/2012 15:04
I0000787Q,7870021,jjLbuksnZS,1/1/2012 0:00
I0000787Q,7870022,rNvYMpKdv ,1/1/2012 7:00
I0000787Q,7870023,EBnshJJwOz,5/1/2012 6:29
I0000787Q,7870024,KWX CQVurw,9/1/2012 22:16
I0000787Q,7870031,AQztApVNki,1/1/2012 0:00
I0000787Q,7870032,BlPnmGRADj,1/1/2012 6:05
I0000787Q,7870033,TfzjNzgHWk,4/1/2012 17:24
I0000787Q,7870034,XsjuzngmSc,9/1/2012 21:27
D0000788E,7880011,zOEtvEVZYm,1/1/2012 0:00
D0000788E,7880012,JQQqIDpelx,8/1/2012 22:19
D0000789B,7890011,WLLWxQJTyt,1/1/2012 0:00
D0000789B,7890012,waQFOtBBiI,2/1/2012 13:04
I0000790U,7900011,DPPbJKbEuT,1/1/2012 0:00
I0000790U,7900012,bFrRyPYVdR,4/1/2012 23:25
I0000790U,7900021,rqwVRarBpx,1/1/2012 0:00
I0000790U,7900022,lkPI yAcfa,2/1/2012 19:11
I0000790U,7900023,BdkpbDGlHp,9/1/2012 16:28
A0000791L,7910011,tFDYwAqOaf,1/1/2012 0:00
A0000791L,7910012,QGGbZPebgh,1/1/2012 0:29
A0000791L,7910013,JULYxOOCwN,2/1/2012 1:36
A0000791L,7910014,NEDwfCOiNT,2/1/2012 7:15
A0000791L,7910015,lmYYwjbQxF,2/1/2012 8:30
A0000791L,7910016,ZYmnJBOHHO,2/1/2012 21:28
A0000791L,7910021,zoNxQoZQnk,1/1/2012 0:00
A0000791L,7910022,FnFwdodZxj,1/1/2012 6:18
A0000791L,7910023,NiXEwZrkfe,1/1/2012 21:53
A0000791L,7910024,ygM bYAWKi,2/1/2012 4:55
A0000791L,7910025,htgSyhmRiU,2/1/2012 18:00
Z0000792N,7920011,XxiSPNPwxZ,1/1/2012 0:00
Z0000792N,7920012,MTGZEqmgBm,1/1/2012 2:32
Z0000792N,7920013,krKzZB mIf,5/1/2012 14:11
Z0000792N,7920014,FZfDdkLdMj,6/1/2012 17:18
Z0000792N,7920015,ZpkbceSZTv,10/1/2012 14:33
Z0000792N,7920016,pVHphqWRIM,20/1/2012 19:31
Z0000792N,7920021,EAmLKwLCrN,1/1/2012 0:00
Z0000792N,7920022,ZVvQMkoIsV,1/1/2012 12:17
Z0000792N,7920023,CyNlkOmnaq,3/1/2012 8:28
Z0000792N,7920024,SfykxUKADo,4/1/2012 5:16
Z0000792N,7920031,iaLdfQaGAf,1/1/2012 0:00
Z0000792N,7920032,HBeEtPFerF,2/1/2012 20:42
Z0000792N,7920033,MetYmNazgq,5/1/2012 18:32
Z0000792N,7920034,EIEJdaqNlQ,8/1/2012 21:16
Z0000792N,7920035,kXAUaWKjuO,9/1/2012 13:18
Z0000792N,7920041,RqvgD IxOc,1/1/2012 0:00
Z0000792N,7920042,uPBuiTZeQH,5/1/2012 14:26
Z0000792N,7920043,EoRAQdPNtx,8/1/2012 13:10
Z0000792N,7920044,iUjYjSKuqK,9/1/2012 21:25
Z0000792N,7920045,RXv XBMqQj,10/1/2012 15:24
S0000793F,7930011,inFPyXDJow,1/1/2012 0:00
S0000793F,7930012,MuJQSWAREA,6/1/2012 18:47
S0000793F,7930021,SxyDNgxFui,1/1/2012 0:00
S0000793F,7930022,AwjhmYvzSV,11/1/2012 3:36
S0000793F,7930023,mOFVMMU tg,11/1/2012 18:49
W0000794R,7940011,zGSPnGcQLs,1/1/2012 0:00
W0000794R,7940012,aXbnfmOFBv,1/1/2012 4:52
W0000794R,7940021,uJmKPOgQbk,1/1/2012 0:00
W0000794R,7940022,IdtfmvTdsr,13/1/2012 21:14
W0000794R,7940023,YZnDBtKsbf,14/1/2012 11:08
W0000794R,7940024,jfUCydIeVV,17/1/2012 8:35
V0000795K,7950011,kAYsBRTDgM,1/1/2012 0:00
V0000795K,7950012,doEkWfyiND,5/1/2012 20:17
V0000795K,7950013,lAGDOKZCtu,7/1/2012 7:46
V0000795K,7950014,oubHMIhgMc,9/1/2012 4:23
V0000795K,7950015,EJjLUhafRp,13/1/2012 15:43
V0000795K,7950016,wQQeJzNtKz,17/1/2012 3:59
V0000795K,7950021,XqVtrSCbmQ,1/1/2012 0:00
V0000795K,7950022,udQTfwTaHi,1/1/2012 5:16
V0000795K,7950023,UDnG eHkqA,1/1/2012 14:34
V0000795K,7950024,vUmcmHinEh,1/1/2012 22:41
F0000796I,7960011,hbLXOJhEU ,1/1/2012 0:00
F0000796I,7960012,dpHzOUFBtp,3/1/2012 0:15
F0000796I,7960013,RsLPqrXYlA,12/1/2012 15:58
F0000796I,7960021,kTsrfNevZa,1/1/2012 0:00
F0000796I,7960022,VMHnbryqRe,1/1/2012 6:11
F0000796I,7960023, irDsHbtTk,2/1/2012 11:34
F0000796I,7960024,TTdMYlXNPx,2/1/2012 16:17
F0000796I,7960031,phIEDkwIXj,1/1/2012 0:00
F0000796I,7960032,nRZZeuBeSO,2/1/2012 2:02
F0000796I,7960033,iDxOmPOzzD,3/1/2012 9:24
F0000796I,7960034,fkIwGBsbxI,4/1/2012 13:49
F0000796I,7960035,IyshFOrDUp,5/1/2012 12:38
F0000796I,7960041,YzFMQOYhnW,1/1/2012 0:00
F0000796I,7960042,wurqrVWxiz,7/1/2012 7:47
F0000796I,7960043,EDNTVhHXeV,13/1/2012 17:49
Z0000797O,7970011,aRnsPxLzYf,1/1/2012 0:00
Z0000797O,7970012,pR GAhSCZV,11/1/2012 15:27
Z0000797O,7970013,ScnRAdSecz,12/1/2012 21:32
D0000798G,7980011,Bvyr fxWxa,1/1/2012 0:00
D0000798G,7980012,mhJAZnZJu ,6/1/2012 13:24
D0000798G,7980013,KLqiEvLtAq,8/1/2012 1:16
D0000798G,7980021,QkCGYTzwdS,1/1/2012 0:00
D0000798G,7980022,XYOrjjiFgb,4/1/2012 5:46
Y0000799T,7990011,nleIrWqPYC,1/1/2012 0:00
Y0000799T,7990012,BJCPjPLWSD,14/1/2012 4:51
Y0000799T,7990021,XnoDdytuQv,1/1/2012 0:00
Y0000799T,7990022,J hcwgLdpZ,7/1/2012 22:03
Y0000799T,7990031,rxYPjwTHwd,1/1/2012 0:00
Y0000799T,7990032,hANDarJQCF,2/1/2012 4:08
Y0000799T,7990033, xSQPKWZgN,2/1/2012 8:40
G0000800C,8000011,IllCRZTQIC,1/1/2012 0:00
G0000800C,8000012,IeajieWGKA,1/1/2012 2:48
G0000800C,8000013,ffIzQBTota,1/1/2012 3:48
G0000800C,8000014,ecZWbmfJNz,1/1/2012 4:54
G0000800C,8000015,HKVLXjfFnP,1/1/2012 6:39
G0000800C,8000021,jLnTuxXWHn,1/1/2012 0:00
G0000800C,8000022,XPaFaqjzCj,1/1/2012 10:12
G0000800C,8000023,OsbnvclLSW,1/1/2012 12:13
G0000800C,8000031,bPF MTYSWa,1/1/2012 0:00
G0000800C,8000032,ojYMQqqvsI,4/1/2012 12:58
G0000800C,8000033,qOxOjELYEi,4/1/2012 13:40
G0000800C,8000034,csiDBHVXhk,5/1/2012 11:29
G0000800C,8000041,zwEcnlcBMg,1/1/2012 0:00
G0000800C,8000042,KLtbzXTAbP,5/1/2012 3:17
G0000800C,8000043,CDbxtHwvez,8/1/2012 10:36
F0000801J,8010011,yUzMHpzEtr,1/1/2012 0:00
F0000801J,8010012,JtAHblrKNj,3/1/2012 19:42
F0000801J,8010013,dQDgefbolC,5/1/2012 19:02
F0000801J,8010014,iTs Asfsaw,9/1/2012 11:17
F0000801J,8010015,pLTeQrAboV,13/1/2012 18:43
F0000801J,8010016,UhxOrgsIVd,16/1/2012 17:44
G0000802K,8020011,rykWUBtpwW,1/1/2012 0:00
G0000802K,8020012,rGuWvGYvEy,1/1/2012 8:04
G0000802K,8020013, JEmlexpEy,1/1/2012 8:55
G0000802K,8020014,bLtCptnsDo,2/1/2012 7:03
G0000802K,8020015,wmuoqoxgBW,2/1/2012 22:23
G0000802K,8020016, tCiKGdRAF,2/1/2012 23:44
G0000802K,8020017,aQLeBvdIxU,5/1/2012 10:43
G0000802K,8020021,MBWpjbecBq,1/1/2012 0:00
G0000802K,8020022,iMnsGRoSJc,2/1/2012 0:34
G0000802K,8020023,PziXKXbujy,2/1/2012 17:07
G0000802K,8020024,XxkYuIKnoY,4/1/2012 2:26
G0000802K,8020031,pOBFjkHUJs,1/1/2012 0:00
G0000802K,8020032,RnxTzvACsU,3/1/2012 5:01
G0000802K,8020033,JandXMSEIx,4/1/2012 3:44
P0000803Y,8030011,MQyUXvSzXA,1/1/2012 0:00
P0000803Y,8030012,vsbrQaXhpi,2/1/2012 0:03
P0000803Y,8030013,lxTjVCZi A,6/1/2012 3:59
P0000803Y,8030014,IuXUfquNuw,12/1/2012 10:38
P0000803Y,8030015,tmdYZCMELb,14/1/2012 2:36
W0000804W,8040011,GFnQoKkgxv,1/1/2012 0:00
W0000804W,8040012,PDqepxYRSn,1/1/2012 10:27
W0000804W,8040013,iqsUaszqqx,4/1/2012 13:02
W0000804W,8040014,gHOLIxijD ,4/1/2012 22:34
W0000804W,8040015,hLYBDHGHSs,8/1/2012 6:42
W0000804W,8040021,KYkLKTf II,1/1/2012 0:00
W0000804W,8040022,EzIbxDdEmF,3/1/2012 19:22
W0000804W,8040023,JybgmPtthi,5/1/2012 22:07
W0000804W,8040024,HLwij qoQM,8/1/2012 5:15
I0000805S,8050011,scSBJudbXa,1/1/2012 0:00
I0000805S,8050012,DtfjcOYUZM,8/1/2012 0:33
I0000805S,8050013,JsBI MAbYI,8/1/2012 10:07
I0000805S,8050014,LScmJBjzRe,10/1/2012 2:10
Y0000806F,8060011,UPPSFkXzHN,1/1/2012 0:00
Y0000806F,8060012,kGfsmWDSRR,10/1/2012 6:40
Y0000806F,8060021,xKhNbNVuhF,1/1/2012 0:00
Y0000806F,8060022,efKkaXTTik,1/1/2012 1:54
Y0000806F,8060023,CkWtLBJViO,1/1/2012 9:01
Y0000806F,8060024,wpsojNWxQY,1/1/2012 20:17
Y0000806F,8060025,ExryXbExiV,2/1/2012 18:10
Y0000806F,8060026,BVRi gzEMx,3/1/2012 9:40
V0000807S,8070011,LnjyoUtokU,1/1/2012 0:00
V0000807S,8070012,igPrElKJvH,2/1/2012 10:57
V0000807S,8070013,Woz TsSXfv,7/1/2012 20:38
V0000807S,8070014,ZfUMecSzKy,11/1/2012 13:39
V0000807S,8070015,ZNQqKkiWAU,13/1/2012 7:25
V0000807S,8070016,IvPLSVqTkd,16/1/2012 14:05
V0000807S,8070021,hWKWccTmjL,1/1/2012 0:00
V0000807S,8070022,VLfaqiJjvW,3/1/2012 9:04
V0000807S,8070023,BcMwHo fVQ,4/1/2012 0:08
V0000807S,8070024,I mJnYgPPv,4/1/2012 15:16
V0000807S,8070025,Pnjuj UdMO,4/1/2012 23:52
E0000808P,8080011,EDtZGypTxP,1/1/2012 0:00
E0000808P,8080012,TthKGWeNSN,2/1/2012 14:08
E0000808P,8080013,UqoXrnwUHo,4/1/2012 2:30
E0000808P,8080014,fzzniMrCQO,4/1/2012 7:29
E0000808P,8080015,SDLnrYWAJz,5/1/2012 5:17
E0000808P,8080016,FAnFpJHQrp,5/1/2012 7:08
E0000808P,8080021,YIGshUYAoP,1/1/2012 0:00
E0000808P,8080022,CtevdYMNCe,1/1/2012 0:06
E0000808P,8080023,NdWzOmGfEa,1/1/2012 0:13
E0000808P,8080024,zoQQtEFije,1/1/2012 4:15
E0000808P,8080025,TQLdTLlmBu,1/1/2012 8:25
E0000808P,8080026,hQRhHZwoEJ,1/1/2012 18:00
E0000808P,8080031,unEuiQDkpx,1/1/2012 0:00
E0000808P,8080032,KekIPRpYLs,1/1/2012 8:07
E0000808P,8080033,yxJAObNiyd,3/1/2012 8:31
E0000808P,8080034,JpSEvoTpeZ,5/1/2012 3:20
E0000808P,8080041,LDsSm IybS,1/1/2012 0:00
E0000808P,8080042,UJXXYRjWdQ,1/1/2012 21:42
E0000808P,8080043,ykDZFibR x,4/1/2012 1:20
P0000809Q,8090011,Kri gGCxRC,1/1/2012 0:00
P0000809Q,8090012,ZSxuw HytZ,1/1/2012 13:30
P0000809Q,8090021,MoKHYGHoxJ,1/1/2012 0:00
P0000809Q,8090022,bvbmjNzAGa,3/1/2012 20:42
P0000809Q,8090023,foDqINaNhA,11/1/2012 16:54
O0000810C,8100011,PdXubnSpah,1/1/2012 0:00
O0000810C,8100012,feJPJRWvOh,12/1/2012 6:31
O0000810C,8100013,rxwqkhnXkr,14/1/2012 12:42
O0000810C,8100014,esQRZkYTkI,16/1/2012 0:46
O0000810C,8100021,esIVXavXvS,1/1/2012 0:00
O0000810C,8100022,APmhoAMkkx,1/1/2012 1:07
O0000810C,8100023,FLPoYdqHFr,1/1/2012 1:24
O0000810C,8100024,LhkHHKNYiM,1/1/2012 2:10
O0000810C,8100025,WaMvExrKuV,1/1/2012 3:06
O0000810C,8100026,xYjGkEDWii,1/1/2012 7:50
O0000810C,8100031,MrU ITjsrQ,1/1/2012 0:00
O0000810C,8100032,HwSszuBDVD,1/1/2012 1:00
O0000810C,8100033,bXZftUkvR ,2/1/2012 10:44
O0000810C,8100034,UX XuxhGyK,5/1/2012 15:30
O0000810C,8100041,ISsuoTWHqn,1/1/2012 0:00
O0000810C,8100042,crNwReDQJa,2/1/2012 9:16
O0000810C,8100043,mPImTcvKDJ,3/1/2012 5:32
O0000810C,8100044,QWWcVmDOpC,8/1/2012 13:51
O0000810C,8100045,XFVvUnvR O,10/1/2012 9:55
A0000811W,8110011,U npPEhHdP,1/1/2012 0:00
A0000811W,8110012,hsLcEFpava,1/1/2012 6:24
A0000811W,8110013,oYqQpbRIad,1/1/2012 19:24
A0000811W,8110014,lOyZKDSXco,2/1/2012 3:43
A0000811W,8110015,oXyTHqTVYL,2/1/2012 17:44
A0000811W,8110016,HarwxXPhQe,2/1/2012 21:56
A0000811W,8110021,TZsiZpFZKg,1/1/2012 0:00
A0000811W,8110022,eMWviUPPwa,11/1/2012 21:32
T0000812W,8120011,RIvtSSWcZd,1/1/2012 0:00
T0000812W,8120012,UeEiSvmZIh,1/1/2012 0:48
T0000812W,8120013,QCSzLsPjAG,1/1/2012 6:03
T0000812W,8120014,LHDDjbbxxU,1/1/2012 7:53
T0000813C,8130011,gsHBBGfYRa,1/1/2012 0:00
T0000813C,8130012,nDPPIdDFey,1/1/2012 0:43
T0000813C,8130013,PlPcVoUTni,1/1/2012 2:22
T0000813C,8130014,tctwHBLz v,2/1/2012 20:46
T0000813C,8130015,JvzvuHrObD,2/1/2012 23:46
T0000813C,8130021,DbqHCz WAI,1/1/2012 0:00
T0000813C,8130022,QwLWCniZNn,2/1/2012 13:14
T0000813C,8130023,ISrGqGtUUQ,6/1/2012 0:21
T0000813C,8130024,HezbyiAjPy,12/1/2012 9:16
T0000813C,8130031,boYuwWfdEr,1/1/2012 0:00
T0000813C,8130032,Vw nq MyNu,1/1/2012 2:01
T0000813C,8130033,LRyRXLaaIK,6/1/2012 6:08
T0000813C,8130034,jiaIcPykdq,6/1/2012 16:37
T0000813C,8130035,mvVRMPFNni,10/1/2012 3:12
T0000813C,8130036,pajWWXDZEC,10/1/2012 6:37
T0000814N,8140011,VWTDvSlfDb,1/1/2012 0:00
T0000814N,8140012,xUuEWZIntC,1/1/2012 10:21
T0000814N,8140013,UndopzpYYX,3/1/2012 6:44
T0000814N,8140014,yEyNSSSPPm,3/1/2012 19:02
T0000814N,8140015,rrN NdrZni,3/1/2012 19:32
T0000814N,8140016,uwVthBHfeu,4/1/2012 1:42
T0000814N,8140017,dyHfRZS np,4/1/2012 11:14
T0000814N,8140021,xwcPqfWfXB,1/1/2012 0:00
T0000814N,8140022,CyFkyLAMdb,6/1/2012 19:48
T0000814N,8140023,xKzjJwZbil,13/1/2012 5:48
X0000815Y,8150011,bhnhVXTuD ,1/1/2012 0:00
X0000815Y,8150012,XCrJECfGth,7/1/2012 20:24
X0000815Y,8150013,byZuyXxqir,8/1/2012 4:23
X0000815Y,8150014,KjxjXSkTiK,16/1/2012 22:24
X0000815Y,8150015,wPLcDJMAnF,17/1/2012 13:55
X0000815Y,8150016,SadlfW BiE,17/1/2012 14:32
X0000815Y,8150017,QXBt VdKQJ,17/1/2012 17:46
A0000816U,8160011,UUlPNYArVX,1/1/2012 0:00
A0000816U,8160012,GyWdzCpGpe,4/1/2012 10:57
A0000816U,8160013,hKqlDOoRAn,13/1/2012 7:49
A0000816U,8160021,uAkwqQzSHo,1/1/2012 0:00
A0000816U,8160022,MvnAjxVYgs,2/1/2012 20:08
A0000816U,8160023,WpIXCEOtr ,3/1/2012 20:01
A0000816U,8160024,lal BzYysN,4/1/2012 3:33
A0000816U,8160025,hCcYrVyfXr,4/1/2012 8:13
A0000816U,8160031,BIEvFUwRyK,1/1/2012 0:00
A0000816U,8160032,TmzTUaeqqX,3/1/2012 3:03
A0000816U,8160041,WNHrDuPqF ,1/1/2012 0:00
A0000816U,8160042,eGUpNBvkUX,4/1/2012 22:29
A0000816U,8160043,PwdTYUNpTw,5/1/2012 12:34
A0000816U,8160044,UHXEzRLBlj,6/1/2012 16:21
I0000817V,8170011,oDLdogDrrK,1/1/2012 0:00
I0000817V,8170012,UxYEfpELGe,5/1/2012 1:37
I0000817V,8170021,NzqFRIjhbS,1/1/2012 0:00
I0000817V,8170022,lWkayAQlcL,1/1/2012 21:08
I0000817V,8170023,SDewJdvwol,2/1/2012 17:27
